Dataset Atlas Type Value
HNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.024780597319545548
HNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.046435618904071246
HNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.028566770195712167
Dataset Atlas Type Value
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9309397215436518
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9561963519204486
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.7915154545584523
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9235080824774885
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8904751588610494
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8971681236961724
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8921822281353857
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8469946019474527
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8579343027657795
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9344955744178657
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9355864091765508
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8643933484452765
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8528779490531188
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9067544173795172
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9411534171164344
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9055518079700422
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8665130152387716
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8977420756903189
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8978849690775611
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9581439117141201
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9409761180270138
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9397085181095395
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8752979906913384
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9538163077422342
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8976849012914926
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9436096539899553
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9195495794981718
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8373300228412432
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8182266874620824
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8375949791626448
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.854063631486465
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8839773531043571
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9399989446862399
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9135063931565921
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9037316015582801
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8657345117550624
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9376085396502516
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8581093753519093
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9071547884187082
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8328914545257347
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9637733360795386
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8829308731943889
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8983211778613458
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9005224306444997
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8881630859890316
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9214430097989428
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9482329263941225
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.883912202609363
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9106120404249941
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8979960937852248
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9161142405006946
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8895475040373573
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.889988109243565
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9392744563444111
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8643584747442407
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8701132177307966
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.7914805200381236
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9263898053957924
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9214574984622894
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9156830406076709
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8878587282182115
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8846856910505335
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9517247591826626
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8700820137314268
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8595525147742673
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9139711478267274
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9342707788497295
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9240908820378526
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.7913064227813221
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9029009305086236
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8663610241103268
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.7915758685742679
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9406140645841423
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.7915999305440449
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8402308790318817
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9226927377483461
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8956852149090366
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.838861368536382
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9066927228907212
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8754227005436268
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.907030117772126
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8597672331285594
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9104141137098629
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8870066995251683
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9147025600951593
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.926910297529435
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9098898131798832
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8847163108543908
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.944746745190501
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8873842119772515
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8373164797504239
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9227140384403734
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9570706201747169
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8857319936788717
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8976447004868281
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8581587822993944
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9300668164609484
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9316239766328236
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9477614891995805
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.885228038784442
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9073948359041774
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8781091518109584
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.859244691398804
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9436689769688313
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9330648388583893
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9033930429015292
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9333343216092562
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8779868114779951
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9220995425350366
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.7914844595590723
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8592602373557078
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8316242867774746
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8869808696990662
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8880336306019285
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9107248293171367
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9351305284852767
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9212573312206223
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9085577727139906
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9301709546579833
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9340049127049559
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8477227665761365
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9179601250346684
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9029256859336681
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.938868601206195
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9106043117221247
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8948406694336095
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9380716418336398
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.947260492623197
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.902460668673911
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.014726942312900995
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.009600924616119201
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.0025473285645908473
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.013447760510551141
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.021355091896496252
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01800079536030772
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.021586697548303706
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.0013314330913663508
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.026014640852662658
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.015656120920521086
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01279910131798566
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.025448505742044426
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.0006523511957639252
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01567415854854947
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.013536126347979072
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01695542476788456
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.02522330607324319
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.019927750283691262
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.022078479586281865
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.00800434383254177
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.012178687195509661
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.013578308202424089
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.025317359354830406
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.008786001294644363
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01927910761578375
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.010918942639750136
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.014866312842714172
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.03142759210666544
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.034995686000605083
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.025729401978306733
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.028384631006448727
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.024706895777972734
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.010071608144979685
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.0166436413523245
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.022063251341654957
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.0283191666509512
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.013810256900364895
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.025734696916033868
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.018935757622302436
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.03463093269703966
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.008828266851169003
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.022980003542569582
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.020109967906886628
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.02037658193801164
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.021999477225564897
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.0171887458839155
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.009956875940910308
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.025339473011000258
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01892135829637196
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.0221332131610813
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.020311405506789577
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.021428348606901782
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.017562237228475996
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.013033062942189488
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.02602460778484197
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.023436463211836744
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.0025724657932866915
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01326617968422056
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.016684707447819816
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01791606104133417
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.02414447399090157
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.020921998763924445
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.010444933247811155
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.023901974189563375
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.02723031551871728
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.014465980090097832
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.0127237418003751
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.018274362179105663
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.0025822170188748825
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.021357261296117175
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.0219511779877339
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.002592645518391448
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.011327803889421166
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.0025442646981695778
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.028694723592960686
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.014735987299645132
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.023293063571211733
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.032647598733495514
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.018056988318534417
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.027269987014551928
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01940191060396381
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.026650444889815217
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.020146705941488978
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.02709895897950667
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.0175894186701104
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01678512226387756
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.018060216337929536
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.023033041889482495
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.012080835031553432
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.02157615146963716
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.00031206319582012044
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.012433018071006205
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.009540622864525353
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.025900407105134648
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.02111296310975806
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.02474798142027898
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.015651729539208403
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.013511489329832002
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01198758354062978
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01722809595450352
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.021352696740060486
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.024091089878888226
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.025841000146825947
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.011988029608894892
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.014318514991018313
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01713766155805214
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01637500536830028
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.021944874071621018
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.012916491549353206
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.002580629760229
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.02387900837702371
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.028960555693376334
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.02582940835624922
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.021659173053935405
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.016901288375076543
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.014384676728125741
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.015633059709034777
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01832360072354731
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01672185311889
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.014996588871250095
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.03009299334939204
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.021846991692967166
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.022433927326186324
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.011443510540373326
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01725525158287146
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.020842066786043133
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.013845950493662725
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01030944272136629
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.02011112755732671
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.054333336143447236
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.034202723463432186
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.20593721687695682
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06304415701196033
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.08816974924245427
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.08483108094351992
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.08623107431631052
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.15167396496118096
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.11605105638155787
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.049848304661613184
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.05161448950546359
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.11015814581267912
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.14646969975111732
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07757142407193326
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04531045653558657
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07749276726207326
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.1082636786879853
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.08233017402598984
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.08003655133615699
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.03385174445333816
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04684519477747657
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04671317368803639
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.09938464995383119
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.03739769096312135
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.0830359910927237
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04547140337029453
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06558410765911393
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.1312423850520913
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.1467776265373125
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.13667561885904844
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.11755173750708621
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.09131575111767021
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.049929447168780415
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06984996549108338
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07420514710006491
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.10594632159398641
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04858120344938352
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.11615592773205684
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07390945395898932
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.13247761277722564
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.027398397069292358
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.09408912326304152
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.08156885423176763
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.0791009874174887
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.08983743678540355
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.061368244317141676
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04181019766496721
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.09074832437963673
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07046660127863395
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07987069305369392
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.0635743539925158
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.08902414735574096
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.09244965352795904
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.047692480713399425
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.10961691747091738
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.10645031905736657
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.2059470141685897
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.060344014919986984
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.0618577940898908
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06640089835099489
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.08799679779088684
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.09439231018554206
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.037830307569526184
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.10601601207900982
NKIENH Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.11321716970701538
